 inst#     actual  predicted error distribution (ID)
  1588        1:2        2:1   +   0.2,*0.6,0.2 (6523)
  1589        1:2        1:2       *1,0,0 (13420)
  1590        1:2        1:2       *1,0,0 (19137)
  1591        1:2        1:2       *0.9,0.1,0 (10086)
  1592        1:2        2:1   +   0.1,*0.8,0.1 (1646)
  1593        1:2        1:2       *1,0,0 (11619)
  1594        1:2        2:1   +   0,*1,0 (15025)
  1595        1:2        1:2       *0.9,0.1,0 (7306)
  1596        1:2        2:1   +   0.1,*0.7,0.2 (14769)
  1597        1:2        1:2       *0.7,0.1,0.2 (12902)
  1598        1:2        1:2       *0.7,0.3,0 (6710)
  1599        1:2        1:2       *0.4,0.4,0.2 (4738)
  1600        1:2        1:2       *0.7,0.3,0 (7343)
  1601        1:2        2:1   +   0.1,*0.9,0 (13313)
  1602        1:2        1:2       *0.6,0.4,0 (7981)
  1603        1:2        2:1   +   0.2,*0.7,0.1 (13826)
  1604        1:2        1:2       *0.9,0.1,0 (12552)
  1605        1:2        1:2       *0.9,0.1,0 (11773)
  1606        1:2        1:2       *1,0,0 (6625)
  1607        1:2        2:1   +   0.1,*0.9,0 (4536)
  1608        1:2        1:2       *1,0,0 (17454)
  1609        1:2        1:2       *0.7,0.3,0 (18138)
  1610        1:2        2:1   +   0,*1,0 (3912)
  1611        1:2        1:2       *0.5,0.3,0.2 (87)
  1612        1:2        2:1   +   0.1,*0.9,0 (5802)
  1613        1:2        2:1   +   0.1,*0.6,0.3 (19071)
  1614        1:2        1:2       *0.6,0.3,0.1 (3800)
  1615        1:2        2:1   +   0,*0.8,0.2 (10751)
  1616        1:2        1:2       *0.9,0,0.1 (3156)
  1617        1:2        2:1   +   0.1,*0.6,0.3 (13798)
  1618        1:2        1:2       *0.8,0.2,0 (2589)
  1619        1:2        1:2       *0.7,0.2,0.1 (7568)
  1620        1:2        1:2       *0.9,0.1,0 (1309)
  1621        1:2        2:1   +   0.1,*0.8,0.1 (7209)
  1622        1:2        2:1   +   0,*0.8,0.2 (10830)
  1623        1:2        2:1   +   0.3,*0.6,0.1 (15317)
  1624        1:2        1:2       *0.7,0.2,0.1 (13672)
  1625        1:2        1:2       *0.8,0.1,0.1 (20047)
  1626        1:2        2:1   +   0,*0.9,0.1 (8764)
  1627        1:2        2:1   +   0,*0.9,0.1 (4332)
  1628        1:2        1:2       *0.9,0.1,0 (6408)
  1629        1:2        3:0   +   0.2,0.2,*0.6 (2773)
  1630        1:2        2:1   +   0.3,*0.5,0.2 (3636)
  1631        1:2        1:2       *0.9,0.1,0 (7979)
  1632        1:2        2:1   +   0,*0.8,0.2 (13505)
  1633        1:2        2:1   +   0.1,*0.9,0 (18717)
  1634        1:2        1:2       *0.5,0.2,0.3 (8626)
  1635        1:2        1:2       *1,0,0 (4493)
  1636        1:2        1:2       *0.6,0.4,0 (5730)
  1637        1:2        1:2       *0.9,0.1,0 (7559)
  1638        1:2        1:2       *0.9,0,0.1 (9603)
  1639        1:2        1:2       *0.8,0.2,0 (9071)
  1640        1:2        1:2       *1,0,0 (3733)
  1641        1:2        1:2       *0.5,0.5,0 (18184)
  1642        1:2        1:2       *0.7,0.3,0 (12067)
  1643        1:2        1:2       *0.9,0.1,0 (4579)
  1644        1:2        2:1   +   0.1,*0.8,0.1 (2026)
  1645        1:2        1:2       *0.8,0.2,0 (11173)
  1646        1:2        2:1   +   0.3,*0.6,0.1 (10592)
  1647        1:2        2:1   +   0.4,*0.5,0.1 (19496)
  1648        1:2        2:1   +   0.1,*0.8,0.1 (10821)
  1649        1:2        2:1   +   0.2,*0.6,0.2 (17182)
  1650        1:2        2:1   +   0.1,*0.9,0 (19886)
  1651        1:2        2:1   +   0.2,*0.8,0 (17569)
  1652        1:2        2:1   +   0,*1,0 (9608)
  1653        1:2        2:1   +   0.1,*0.7,0.2 (16239)
  1654        1:2        1:2       *0.8,0.2,0 (4815)
  1655        1:2        1:2       *1,0,0 (5611)
  1656        1:2        2:1   +   0.1,*0.7,0.2 (19594)
  1657        1:2        1:2       *0.9,0.1,0 (19769)
  1658        1:2        1:2       *0.9,0.1,0 (4782)
  1659        1:2        2:1   +   0.1,*0.6,0.3 (9376)
  1660        1:2        1:2       *0.9,0.1,0 (5365)
  1661        1:2        2:1   +   0.2,*0.8,0 (6285)
  1662        1:2        1:2       *0.7,0.1,0.2 (15137)
  1663        1:2        1:2       *1,0,0 (14563)
  1664        1:2        2:1   +   0.1,*0.9,0 (1034)
  1665        1:2        1:2       *0.9,0,0.1 (4614)
  1666        1:2        1:2       *0.7,0.3,0 (10451)
  1667        1:2        2:1   +   0,*1,0 (10111)
  1668        1:2        1:2       *0.9,0,0.1 (9603)
  1669        1:2        1:2       *0.5,0.5,0 (3817)
  1670        1:2        1:2       *0.7,0.3,0 (1343)
  1671        1:2        2:1   +   0,*0.9,0.1 (11329)
  1672        1:2        1:2       *0.5,0.5,0 (8186)
  1673        1:2        1:2       *0.9,0.1,0 (11500)
  1674        1:2        2:1   +   0.3,*0.4,0.3 (5349)
  1675        1:2        1:2       *0.8,0.1,0.1 (1261)
  1676        1:2        2:1   +   0,*0.8,0.2 (3440)
  1677        1:2        1:2       *0.9,0.1,0 (1517)
  1678        1:2        1:2       *0.8,0.2,0 (6090)
  1679        1:2        1:2       *0.7,0.3,0 (16108)
  1680        1:2        3:0   +   0.3,0.1,*0.6 (15660)
  1681        1:2        1:2       *0.7,0.3,0 (11626)
  1682        1:2        2:1   +   0,*1,0 (13845)
  1683        1:2        1:2       *0.8,0.1,0.1 (2941)
  1684        1:2        2:1   +   0.1,*0.8,0.1 (6507)
  1685        1:2        2:1   +   0.1,*0.9,0 (17848)
  1686        1:2        3:0   +   0.3,0.1,*0.6 (7309)
  1687        1:2        1:2       *0.6,0.4,0 (5929)
  1688        1:2        1:2       *0.7,0.3,0 (9288)
  1689        1:2        1:2       *0.7,0.3,0 (10630)
  1690        1:2        1:2       *0.6,0.2,0.2 (6894)
  1691        1:2        2:1   +   0,*0.9,0.1 (14885)
  1692        1:2        2:1   +   0.2,*0.8,0 (18809)
  1693        1:2        1:2       *0.6,0.2,0.2 (1670)
  1694        1:2        1:2       *1,0,0 (6314)
  1695        1:2        2:1   +   0,*0.8,0.2 (9444)
  1696        1:2        1:2       *0.7,0.3,0 (11918)
  1697        1:2        2:1   +   0,*0.9,0.1 (16042)
  1698        1:2        2:1   +   0.2,*0.5,0.3 (2731)
  1699        1:2        1:2       *1,0,0 (19998)
  1700        1:2        1:2       *0.8,0.1,0.1 (2260)
  1701        1:2        1:2       *0.6,0,0.4 (4719)
  1702        1:2        2:1   +   0.1,*0.7,0.2 (1945)
  1703        1:2        2:1   +   0.1,*0.9,0 (18717)
  1704        1:2        2:1   +   0.3,*0.6,0.1 (9185)
  1705        1:2        2:1   +   0,*0.9,0.1 (2393)
  1706        1:2        1:2       *1,0,0 (2966)
  1707        1:2        1:2       *0.5,0.3,0.2 (1858)
  1708        1:2        1:2       *1,0,0 (15410)
  1709        1:2        1:2       *0.8,0.2,0 (1497)
  1710        1:2        3:0   +   0,0.3,*0.7 (2152)
  1711        1:2        1:2       *0.7,0.3,0 (11261)
  1712        1:2        2:1   +   0,*1,0 (3002)
  1713        1:2        1:2       *0.8,0.1,0.1 (2280)
  1714        1:2        2:1   +   0.1,*0.8,0.1 (2427)
  1715        1:2        1:2       *0.8,0.2,0 (4412)
  1716        1:2        3:0   +   0.1,0.2,*0.7 (1254)
  1717        1:2        2:1   +   0.4,*0.6,0 (1240)
  1718        1:2        1:2       *0.5,0.3,0.2 (11971)
  1719        1:2        1:2       *0.9,0.1,0 (12179)
  1720        1:2        1:2       *1,0,0 (14528)
  1721        1:2        1:2       *1,0,0 (11719)
  1722        1:2        1:2       *0.8,0.2,0 (9661)
  1723        1:2        1:2       *0.6,0.3,0.1 (4730)
  1724        1:2        1:2       *0.9,0.1,0 (9824)
  1725        1:2        1:2       *1,0,0 (14085)
  1726        1:2        1:2       *0.6,0.4,0 (17277)
  1727        1:2        2:1   +   0,*0.9,0.1 (13339)
  1728        1:2        2:1   +   0.1,*0.8,0.1 (6573)
  1729        1:2        1:2       *1,0,0 (13082)
  1730        1:2        1:2       *0.7,0.3,0 (1665)
  1731        1:2        1:2       *1,0,0 (2449)
  1732        1:2        2:1   +   0.4,*0.5,0.1 (15707)
  1733        1:2        2:1   +   0.2,*0.6,0.2 (19174)
  1734        1:2        1:2       *0.9,0.1,0 (3531)
  1735        1:2        2:1   +   0,*0.9,0.1 (16085)
  1736        1:2        2:1   +   0.1,*0.7,0.2 (7741)
  1737        1:2        1:2       *0.9,0.1,0 (17114)
  1738        1:2        1:2       *0.7,0.2,0.1 (4278)
  1739        1:2        2:1   +   0,*0.9,0.1 (14152)
  1740        1:2        1:2       *0.7,0.3,0 (10451)
  1741        1:2        1:2       *0.9,0,0.1 (8884)
  1742        1:2        1:2       *0.9,0.1,0 (8641)
  1743        1:2        2:1   +   0,*1,0 (7290)
  1744        1:2        1:2       *0.9,0,0.1 (1277)
  1745        1:2        2:1   +   0.3,*0.4,0.3 (8282)
  1746        1:2        1:2       *0.8,0.2,0 (14891)
  1747        1:2        1:2       *0.7,0.3,0 (15279)
  1748        1:2        2:1   +   0,*0.7,0.3 (19580)
  1749        1:2        1:2       *0.5,0.5,0 (2072)
  1750        1:2        2:1   +   0.1,*0.6,0.3 (19271)
  1751        1:2        1:2       *0.7,0.3,0 (7157)
  1752        1:2        1:2       *0.6,0.4,0 (6877)
  1753        1:2        1:2       *0.7,0.3,0 (2553)
  1754        3:0        2:1   +   0.1,*0.6,0.3 (7218)
  1755        3:0        3:0       0,0.1,*0.9 (7435)
  1756        3:0        3:0       0.2,0.1,*0.7 (3676)
  1757        3:0        3:0       0,0,*1 (4688)
  1758        3:0        3:0       0,0.3,*0.7 (14374)
  1759        3:0        3:0       0,0.2,*0.8 (9117)
  1760        3:0        1:2   +   *0.4,0.4,0.2 (14967)
  1761        3:0        3:0       0,0.2,*0.8 (11789)
  1762        3:0        2:1   +   0.1,*0.9,0 (3776)
  1763        3:0        2:1   +   0.2,*0.6,0.2 (10207)
  1764        3:0        3:0       0,0,*1 (4635)
  1765        3:0        2:1   +   0,*1,0 (19617)
  1766        3:0        3:0       0,0.1,*0.9 (15307)
  1767        3:0        3:0       0.3,0.1,*0.6 (16199)
  1768        3:0        3:0       0,0.3,*0.7 (8740)
  1769        3:0        3:0       0,0.1,*0.9 (4101)
  1770        3:0        2:1   +   0,*1,0 (8295)
  1771        3:0        3:0       0,0.2,*0.8 (14410)
  1772        3:0        3:0       0.1,0.2,*0.7 (5832)
  1773        3:0        3:0       0,0.1,*0.9 (9502)
  1774        3:0        3:0       0,0.2,*0.8 (18862)
  1775        3:0        3:0       0.1,0.3,*0.6 (20146)
  1776        3:0        2:1   +   0,*0.5,0.5 (7161)
  1777        3:0        3:0       0,0.1,*0.9 (14519)
  1778        3:0        2:1   +   0.3,*0.7,0 (9432)
  1779        3:0        3:0       0,0.1,*0.9 (19529)
  1780        3:0        3:0       0,0,*1 (17082)
  1781        3:0        2:1   +   0.1,*0.9,0 (9685)
  1782        3:0        2:1   +   0,*0.7,0.3 (15551)
  1783        3:0        2:1   +   0.3,*0.7,0 (16578)
  1784        3:0        3:0       0.1,0,*0.9 (4838)
  1785        3:0        2:1   +   0.4,*0.5,0.1 (16927)
  1786        3:0        3:0       0,0,*1 (4880)
  1787        3:0        3:0       0,0.1,*0.9 (8094)
  1788        3:0        3:0       0,0,*1 (7108)
  1789        3:0        3:0       0.1,0.1,*0.8 (16752)
  1790        3:0        2:1   +   0.2,*0.6,0.2 (4572)
  1791        3:0        3:0       0,0.2,*0.8 (17695)
  1792        3:0        1:2   +   *0.6,0.2,0.2 (11565)
  1793        3:0        2:1   +   0,*0.5,0.5 (17023)
  1794        3:0        3:0       0.1,0,*0.9 (241)
  1795        3:0        2:1   +   0.2,*0.8,0 (995)
  1796        3:0        3:0       0,0,*1 (4938)
  1797        3:0        3:0       0,0,*1 (3578)
  1798        3:0        2:1   +   0.1,*0.5,0.4 (11411)
  1799        3:0        3:0       0.1,0,*0.9 (5069)
  1800        3:0        2:1   +   0.3,*0.7,0 (4313)
  1801        3:0        3:0       0,0.2,*0.8 (4622)
  1802        3:0        2:1   +   0,*0.9,0.1 (16692)
  1803        3:0        3:0       0,0.1,*0.9 (4964)
  1804        3:0        3:0       0.1,0.4,*0.5 (12137)
  1805        3:0        3:0       0,0.1,*0.9 (6462)
  1806        3:0        3:0       0.1,0.3,*0.6 (6670)
  1807        3:0        3:0       0.1,0.2,*0.7 (3515)
  1808        3:0        2:1   +   0.2,*0.7,0.1 (3725)
  1809        3:0        2:1   +   0.2,*0.7,0.1 (4046)
  1810        3:0        2:1   +   0.1,*0.5,0.4 (7267)
  1811        3:0        3:0       0,0.2,*0.8 (14789)
  1812        3:0        3:0       0,0,*1 (9752)
  1813        3:0        3:0       0,0.3,*0.7 (9735)
  1814        3:0        3:0       0.1,0.3,*0.6 (11285)
  1815        3:0        3:0       0,0.3,*0.7 (17205)
  1816        3:0        2:1   +   0.1,*0.8,0.1 (13584)
  1817        3:0        3:0       0,0,*1 (12252)
  1818        3:0        2:1   +   0.1,*0.9,0 (15795)
  1819        3:0        3:0       0,0.4,*0.6 (20111)
  1820        3:0        2:1   +   0.2,*0.6,0.2 (1758)
  1821        3:0        3:0       0,0.2,*0.8 (9843)
  1822        3:0        2:1   +   0,*1,0 (8615)
  1823        3:0        3:0       0.1,0.1,*0.8 (9560)
  1824        3:0        2:1   +   0.2,*0.4,0.4 (5641)
  1825        3:0        3:0       0,0.2,*0.8 (13506)
  1826        3:0        1:2   +   *0.5,0.5,0 (10501)
  1827        3:0        3:0       0,0.3,*0.7 (12948)
  1828        3:0        3:0       0,0.1,*0.9 (18779)
  1829        3:0        1:2   +   *0.5,0.4,0.1 (1807)
  1830        3:0        3:0       0,0.2,*0.8 (17664)
  1831        3:0        3:0       0,0.1,*0.9 (3319)
  1832        3:0        3:0       0,0,*1 (9780)
  1833        3:0        3:0       0.2,0.1,*0.7 (11656)
  1834        3:0        3:0       0,0,*1 (7501)
  1835        3:0        2:1   +   0,*0.9,0.1 (16692)
  1836        3:0        3:0       0.3,0.3,*0.4 (881)
  1837        3:0        3:0       0,0.4,*0.6 (3741)
  1838        3:0        3:0       0.1,0,*0.9 (463)
  1839        3:0        2:1   +   0.2,*0.6,0.2 (1357)
  1840        3:0        3:0       0,0.2,*0.8 (19118)
  1841        3:0        3:0       0,0.4,*0.6 (17501)
  1842        3:0        2:1   +   0.2,*0.5,0.3 (1338)
  1843        3:0        3:0       0,0.2,*0.8 (16946)
  1844        3:0        3:0       0,0,*1 (7867)
  1845        3:0        2:1   +   0.3,*0.7,0 (14867)
  1846        3:0        2:1   +   0.2,*0.5,0.3 (2472)
  1847        3:0        2:1   +   0,*0.6,0.4 (3144)
  1848        3:0        3:0       0,0.1,*0.9 (11985)
  1849        3:0        3:0       0,0.3,*0.7 (7938)
  1850        3:0        2:1   +   0.3,*0.5,0.2 (353)
  1851        3:0        2:1   +   0.3,*0.5,0.2 (19267)
  1852        3:0        2:1   +   0.2,*0.8,0 (4341)
  1853        3:0        2:1   +   0.3,*0.4,0.3 (16339)
  1854        3:0        2:1   +   0.2,*0.6,0.2 (1758)
  1855        3:0        3:0       0.1,0,*0.9 (5314)
  1856        3:0        3:0       0.1,0,*0.9 (10585)
  1857        3:0        3:0       0.2,0.2,*0.6 (5492)
  1858        3:0        3:0       0.1,0.2,*0.7 (8170)
  1859        3:0        2:1   +   0.1,*0.7,0.2 (18811)
  1860        3:0        3:0       0.1,0.3,*0.6 (10783)
  1861        3:0        3:0       0,0,*1 (12911)
  1862        3:0        2:1   +   0.3,*0.6,0.1 (12790)
  1863        3:0        3:0       0,0.2,*0.8 (8079)
  1864        3:0        3:0       0,0,*1 (14438)
  1865        3:0        2:1   +   0.1,*0.5,0.4 (379)
  1866        3:0        3:0       0,0,*1 (18049)
  1867        3:0        3:0       0.1,0.1,*0.8 (11418)
  1868        3:0        3:0       0,0,*1 (5230)
  1869        3:0        3:0       0,0.3,*0.7 (19046)
  1870        3:0        2:1   +   0.4,*0.5,0.1 (15560)
  1871        3:0        3:0       0,0.3,*0.7 (77)
  1872        3:0        3:0       0.2,0.2,*0.6 (6434)
  1873        3:0        3:0       0,0,*1 (4426)
  1874        3:0        2:1   +   0,*0.9,0.1 (16789)
  1875        3:0        3:0       0,0.2,*0.8 (16708)
  1876        3:0        3:0       0,0.1,*0.9 (12517)
  1877        3:0        2:1   +   0.2,*0.6,0.2 (10907)
  1878        3:0        3:0       0,0,*1 (5220)
  1879        3:0        3:0       0,0.3,*0.7 (9507)
  1880        3:0        3:0       0.3,0.1,*0.6 (3616)
  1881        3:0        3:0       0.1,0.1,*0.8 (15818)
  1882        3:0        2:1   +   0,*1,0 (8231)
  1883        3:0        2:1   +   0.2,*0.7,0.1 (14875)
  1884        3:0        2:1   +   0,*0.9,0.1 (10280)
  1885        3:0        2:1   +   0.3,*0.4,0.3 (16129)
  1886        3:0        3:0       0.1,0.4,*0.5 (14363)
  1887        3:0        2:1   +   0,*0.9,0.1 (2505)
  1888        3:0        3:0       0.1,0.1,*0.8 (1576)
  1889        3:0        2:1   +   0.1,*0.9,0 (10310)
  1890        3:0        2:1   +   0.2,*0.8,0 (13983)
  1891        3:0        3:0       0,0.2,*0.8 (15870)
  1892        3:0        2:1   +   0.1,*0.7,0.2 (18824)
  1893        3:0        2:1   +   0.3,*0.6,0.1 (15717)
  1894        3:0        3:0       0.1,0.3,*0.6 (14178)
  1895        3:0        3:0       0,0,*1 (16458)
  1896        3:0        3:0       0,0.4,*0.6 (12920)
  1897        3:0        3:0       0.2,0.1,*0.7 (8317)
  1898        3:0        2:1   +   0.2,*0.5,0.3 (18691)
  1899        3:0        3:0       0,0.2,*0.8 (10079)
  1900        3:0        3:0       0,0.1,*0.9 (9356)
  1901        3:0        2:1   +   0.2,*0.5,0.3 (12055)
  1902        3:0        2:1   +   0,*0.8,0.2 (12994)
  1903        3:0        3:0       0,0.1,*0.9 (155)
  1904        3:0        3:0       0,0.2,*0.8 (17439)
  1905        3:0        1:2   +   *0.4,0.3,0.3 (9766)
  1906        3:0        2:1   +   0,*0.7,0.3 (4528)
  1907        3:0        3:0       0,0,*1 (6784)
  1908        3:0        3:0       0,0.3,*0.7 (14988)
  1909        3:0        2:1   +   0.2,*0.7,0.1 (13635)
  1910        3:0        3:0       0,0.2,*0.8 (815)
  1911        3:0        3:0       0,0.4,*0.6 (15270)
  1912        3:0        3:0       0,0,*1 (17356)
  1913        3:0        2:1   +   0,*0.7,0.3 (9466)
  1914        3:0        3:0       0,0.4,*0.6 (68)
  1915        3:0        3:0       0.1,0.2,*0.7 (3053)
  1916        3:0        3:0       0,0.4,*0.6 (11995)
  1917        3:0        2:1   +   0,*0.6,0.4 (13460)
  1918        3:0        2:1   +   0,*0.6,0.4 (3144)
  1919        3:0        1:2   +   *0.5,0.3,0.2 (14386)
  1920        3:0        2:1   +   0.2,*0.5,0.3 (17575)
  1921        3:0        3:0       0,0.2,*0.8 (18741)
  1922        3:0        3:0       0.1,0.3,*0.6 (8475)
  1923        3:0        3:0       0,0.4,*0.6 (4663)
  1924        3:0        2:1   +   0.1,*0.9,0 (1428)
  1925        3:0        3:0       0,0,*1 (18465)
  1926        3:0        3:0       0,0,*1 (11978)
  1927        3:0        2:1   +   0,*0.6,0.4 (7792)
